verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
invest	01	A2	where does something invest ?	50	0.49641725482580074	0.0	9.0
invest	01	A2	what is something invested in ?	50	0.4660387444472903	2.0	0.0
invest	01	A2	how does something invest ?	50	0.38096161240409643	0.0	3.0
invest	01	A2	what is invested ?	50	0.38033809215840264	0.0	2.0
invest	01	A2	where is something invested ?	50	0.37162071802926383	2.0	9.0
invest	01	A2	where does something invest something ?	50	0.3697815034803718	0.0	11.0
invest	01	A2	how does something invest something ?	50	0.3474987926732959	1.0	1.0
invest	01	A2	what invests ?	50	0.3326382881261178	0.0	1.0
invest	01	A2	why does something invest ?	50	0.31651622068163826	1.0	0.0
invest	01	A2	how is something invested ?	50	0.22870551662035032	0.0	3.0
leave	01	A0	who leaves something ?	50	0.6108609168609169	40.0	210.0
leave	01	A0	what leaves something ?	50	0.6059598897834192	39.0	117.0
leave	01	A0	what leaves something behind ?	50	0.6000062160062162	3.0	0.0
leave	01	A0	what leaves behind something?	50	0.5712626262626264	2.0	0.0
leave	01	A0	who leaves ?	50	0.562439700650227	36.0	134.0
leave	01	A0	what leaves somewhere?	50	0.560588483412013	6.0	8.0
leave	01	A0	who leaves up something?	50	0.5564337884337884	0.0	3.0
leave	01	A0	who leaves somewhere?	50	0.5223053613053612	23.0	158.0
leave	01	A0	what leaves ?	50	0.5043861693861694	13.0	9.0
leave	01	A0	what leaves something something?	50	0.48234199134199135	0.0	4.0
leave	01	A0	who is left ?	50	0.3833481420540244	0.0	3.0
leave	01	A0	what is left ?	50	0.3302481962481963	0.0	8.0
leave	01	A0	what is something left by ?	50	0.2868137768664084	2.0	0.0
leave	01	A0	what does something leave ?	50	0.045324675324675316	2.0	0.0
leave	01	A1	what does something leave ?	50	0.7341565656565656	78.0	137.0
leave	01	A1	what does something leave behind ?	50	0.6883833961737187	4.0	0.0
leave	01	A1	where does something leave ?	50	0.6763787878787879	48.0	51.0
leave	01	A1	who does something leave ?	50	0.6626374088277315	4.0	53.0
leave	01	A1	what is left ?	50	0.46926040805073055	79.0	75.0
leave	01	A1	what is left behind ?	50	0.431005772005772	7.0	0.0
leave	01	A1	who is left ?	50	0.39903535353535347	6.0	54.0
leave	01	A1	what is left to someone?	50	0.3891158841158841	0.0	3.0
leave	01	A1	what is left out ?	50	0.30538468720821665	3.0	0.0
leave	01	A1	what is left to something?	50	0.27908381553087436	0.0	2.0
leave	01	A1	what is left in something?	50	0.2557332112332112	8.0	0.0
leave	01	A1	who leaves ?	50	0.23443775190326913	0.0	3.0
leave	01	A1	how is something left ?	50	0.2166447245564893	0.0	2.0
leave	01	A1	what is left somewhere?	50	0.2129920634920635	11.0	0.0
leave	01	A1	how does something leave something ?	50	0.17146725496725496	0.0	2.0
leave	01	A2	how does something leave ?	50	0.6532746402826374	1.0	0.0
leave	01	A2	how is something left ?	50	0.6245218400317285	11.0	9.0
leave	01	A2	what is something left ?	50	0.5993050979521568	4.0	0.0
leave	01	A2	where does something leave ?	50	0.5918611862047317	2.0	0.0
leave	01	A2	what does something leave for ?	50	0.5764889079524409	0.0	10.0
leave	01	A2	where does something leave something ?	50	0.5507712791461057	2.0	8.0
leave	01	A2	how does something leave something ?	50	0.5499450947603122	4.0	8.0
leave	01	A2	where is something left ?	50	0.5472303753953682	11.0	5.0
leave	01	A2	how does something leave somewhere?	50	0.5444713718417714	1.0	0.0
leave	01	A2	where does something leave for ?	50	0.5124000655643657	3.0	0.0
leave	01	A2	what does something leave ?	50	0.4828998253750499	0.0	11.0
leave	01	A2	who does something leave ?	50	0.37120649158325203	0.0	5.0
leave	01	A2	what is left ?	50	0.3436147705605833	3.0	0.0
leave	01	A2	who does something leave something?	50	0.2937561196972961	0.0	2.0
leave	01	A2	who is left ?	50	0.22151797884655028	0.0	7.0
leave	01	A2	who is left with something?	50	0.08238669043374927	0.0	3.0
loan	01	A0	who loans something ?	4	0.5166666666666666	1.0	3.0
loan	01	A0	who loans something something?	4	0.5166666666666666	1.0	0.0
loan	01	A0	what loans up something?	4	0.39166666666666666	0.0	1.0
loan	01	A1	what does something loan ?	3	0.7407407407407408	0.0	1.0
loan	01	A1	what does something loan up ?	3	0.6666666666666666	0.0	1.0
loan	01	A1	what is loaned ?	3	0.6666666666666666	1.0	0.0
loan	01	A2	what does something loan ?	3	0.3757575757575758	0.0	1.0
lose	02	A0	who loses something ?	50	0.5652929292929294	67.0	284.0
lose	02	A0	what loses something ?	50	0.5463838383838384	50.0	61.0
lose	02	A0	who loses to something?	50	0.5433333333333333	0.0	2.0
lose	02	A0	what loses something to do something?	50	0.5043232323232323	1.0	0.0
lose	02	A0	who loses somewhere?	50	0.4982121212121212	0.0	2.0
lose	02	A0	who loses in something?	50	0.4660418353576248	0.0	3.0
lose	02	A0	who is lost something ?	50	0.45710774410774413	0.0	4.0
lose	02	A0	what loses to something?	50	0.4313059163059163	1.0	0.0
lose	02	A0	who loses ?	50	0.4202298052824369	20.0	20.0
lose	02	A0	who loses to someone?	50	0.29832423490488	8.0	0.0
lose	02	A0	who is lost ?	50	0.2274553224553225	2.0	0.0
lose	02	A0	what is lost to something?	50	0.22284848484848485	0.0	1.0
lose	02	A0	what loses ?	50	0.17822544122544123	2.0	2.0
lose	02	A0	how is something lost ?	50	0.147981684981685	2.0	0.0
lose	02	A0	what is lost ?	50	0.07373737373737374	0.0	1.0
lose	02	A0	what does something lose ?	50	0.013333333333333332	1.0	0.0
lose	02	A1	what is lost ?	50	0.71287019585162	86.0	34.0
lose	02	A1	what does something lose ?	50	0.671367175995659	101.0	122.0
lose	02	A1	how much does something lose ?	50	0.6542326373317087	1.0	0.0
lose	02	A1	what loses ?	50	0.6507031691928717	0.0	1.0
lose	02	A1	how much does something lose to someone?	50	0.6092652452466694	1.0	0.0
lose	02	A1	what is lost in something?	50	0.6067235155625249	0.0	1.0
lose	02	A1	what does something lose in something?	50	0.5955065594879836	1.0	0.0
lose	02	A1	who is lost ?	50	0.5820072768648621	8.0	17.0
lose	02	A1	what loses to someone?	50	0.5807114656928899	0.0	1.0
lose	02	A1	what does something lose somewhere?	50	0.5683269939554769	1.0	0.0
lose	02	A1	what does something lose to ?	50	0.5153100478535412	0.0	1.0
lose	02	A1	who loses ?	50	0.3648808559861191	2.0	0.0
lose	02	A1	where is something lost ?	50	0.11118627450980392	2.0	0.0
lose	02	A1	who loses something ?	50	0.05920050125313283	2.0	4.0
lose	02	A1	what loses something ?	50	0.03710526315789474	0.0	9.0
lose	02	A2	what does something lose something to ?	19	0.6517578912315755	1.0	1.0
lose	02	A2	what does something lose to ?	19	0.6359684175473649	2.0	1.0
lose	02	A2	what is something lost to ?	19	0.6183410157094368	5.0	0.0
lose	02	A2	what is something lost into ?	19	0.5589617984354828	1.0	0.0
lose	02	A2	who does something lose to ?	19	0.5481655771129456	18.0	0.0
lose	02	A2	how does something lose something ?	19	0.5187362345257082	1.0	1.0
lose	02	A2	who does something lose something to ?	19	0.5060603139550508	3.0	1.0
lose	02	A2	how is something lost ?	19	0.48874458874458865	1.0	0.0
lose	02	A2	where does something lose ?	19	0.4574960127591707	0.0	1.0
lose	02	A2	where does something lose something ?	19	0.45383877582519344	0.0	1.0
lose	02	A2	where is something lost ?	19	0.42052822672517065	2.0	0.0
lose	02	A2	what does something lose ?	19	0.20010319917440658	1.0	7.0
lose	02	A2	who is lost ?	19	0.16189637974534998	0.0	1.0
pay	01	A0	who pays something ?	50	0.6006904761904761	28.0	352.0
pay	01	A0	who pays something to someone?	50	0.5809920255183411	4.0	0.0
pay	01	A0	what pays something ?	50	0.5593809523809522	1.0	56.0
pay	01	A0	who pays something something?	50	0.5365793650793651	0.0	8.0
pay	01	A0	who pays off something?	50	0.5198939014202171	2.0	0.0
pay	01	A0	who pays up something?	50	0.5147142857142857	0.0	15.0
pay	01	A0	who pays for something?	50	0.5069483709273183	8.0	59.0
pay	01	A0	who pays to do something?	50	0.4984920634920633	0.0	4.0
pay	01	A0	who pays ?	50	0.4844714817346395	6.0	23.0
pay	01	A0	who pays something to do something?	50	0.4737142857142856	1.0	0.0
pay	01	A0	what pays for something?	50	0.45154201680672257	1.0	9.0
pay	01	A0	what pays something to someone?	50	0.39591091588150407	1.0	0.0
pay	01	A0	what pays ?	50	0.35179997066857316	0.0	7.0
pay	01	A0	how is something paid for ?	50	0.21214331681390508	1.0	0.0
pay	01	A0	how is something paid ?	50	0.19214769805358042	0.0	13.0
pay	01	A1	what does something pay ?	50	0.650015578161089	18.0	200.0
pay	01	A1	how does something pay ?	50	0.648667385658717	0.0	3.0
pay	01	A1	what does something pay someone?	50	0.6350448179271709	0.0	5.0
pay	01	A1	what is paid to someone?	50	0.6302967032967034	6.0	0.0
pay	01	A1	how much does something pay ?	50	0.6198095238095239	2.0	0.0
pay	01	A1	what is paid ?	50	0.6028095238095239	15.0	100.0
pay	01	A1	what does something pay off ?	50	0.5623076923076923	2.0	0.0
pay	01	A1	what does something pay up ?	50	0.548	0.0	5.0
pay	01	A1	what pays ?	50	0.5229992872624452	0.0	6.0
pay	01	A1	what is something paid ?	50	0.4899234360410831	0.0	4.0
pay	01	A1	how much does something pay for something?	50	0.4846526806526807	1.0	0.0
pay	01	A1	what pays off ?	50	0.46117429938482585	2.0	0.0
pay	01	A1	what pays up ?	50	0.44479609279609283	0.0	4.0
pay	01	A1	what does something pay for ?	50	0.43351073762838477	0.0	5.0
pay	01	A1	what is paid for ?	50	0.42812583889390987	0.0	5.0
pay	01	A1	how does something pay for something?	50	0.35684498593194247	1.0	0.0
pay	01	A1	how is something paid ?	50	0.2534458394389744	1.0	0.0
pay	01	A1	how is something paid for ?	50	0.19685800456853086	1.0	0.0
pay	01	A2	who does something pay ?	50	0.6563411555764498	3.0	23.0
pay	01	A2	who does something pay something to ?	50	0.6291369011105854	6.0	3.0
pay	01	A2	what does something pay something to ?	50	0.6282198357198358	1.0	0.0
pay	01	A2	who is paid something ?	50	0.5009337402998731	1.0	0.0
pay	01	A2	who does something pay something?	50	0.49779415029415025	0.0	16.0
pay	01	A2	who is paid ?	50	0.49146017272672615	8.0	35.0
pay	01	A2	who pays ?	50	0.4078945089997722	1.0	0.0
pay	01	A2	where does something pay something ?	50	0.39180930180930185	0.0	8.0
pay	01	A2	who is something paid to ?	50	0.367763084868348	3.0	3.0
pay	01	A2	what does something pay ?	50	0.3622382646593173	3.0	6.0
pay	01	A2	what is paid ?	50	0.33770796162901434	4.0	3.0
pay	01	A2	where is something paid ?	50	0.31777077162603484	0.0	7.0
pay	01	A2	how is something paid ?	50	0.2695302716607065	0.0	2.0
pay	01	A3	what does something pay for ?	50	0.5182428349857531	4.0	10.0
pay	01	A3	how does something pay something ?	50	0.45369693855448345	0.0	1.0
pay	01	A3	what is paid for ?	50	0.4520281133991779	1.0	2.0
pay	01	A3	what does something pay to do?	50	0.44219560258971213	0.0	1.0
pay	01	A3	how does something pay ?	50	0.43413160354848346	0.0	1.0
pay	01	A3	what does something pay out of ?	50	0.4226163962071404	1.0	0.0
pay	01	A3	why is something paid ?	50	0.3931814972467147	2.0	0.0
pay	01	A3	what is paid ?	50	0.3907596515025695	1.0	5.0
pay	01	A3	what does something pay ?	50	0.381801711781472	0.0	3.0
pay	01	A3	why does something pay something ?	50	0.38131681390504923	4.0	12.0
pay	01	A3	what does something pay someone?	50	0.37535360433336445	0.0	1.0
pay	01	A3	what is something paid for ?	50	0.31914180095315997	2.0	0.0
pay	01	A3	how is something paid ?	50	0.3175353535353536	0.0	3.0
pay	01	A3	why does something pay for something?	50	0.22186118277119982	1.0	0.0
plan	01	A0	who plans on doing something?	50	0.589	1.0	0.0
plan	01	A0	who plans for something?	50	0.5873333333333334	2.0	9.0
plan	01	A0	who plans on something?	50	0.5873333333333334	0.0	2.0
plan	01	A0	who plans something ?	50	0.5832380952380952	25.0	55.0
plan	01	A0	who plans something?	50	0.5832380952380952	0.0	3.0
plan	01	A0	who plans up something?	50	0.573047619047619	0.0	2.0
plan	01	A0	what plans to do something?	50	0.5669333333333333	0.0	35.0
plan	01	A0	who plans ?	50	0.5656666666666667	3.0	8.0
plan	01	A0	who plans to do something?	50	0.5613333333333334	9.0	199.0
plan	01	A0	what plans something ?	50	0.548695238095238	1.0	2.0
plan	01	A0	where is something planned ?	50	0.27808866995073894	1.0	0.0
plan	01	A0	what is planned ?	50	0.078988455988456	1.0	2.0
plan	01	A1	what does something plan ?	50	0.7793542479560652	18.0	32.0
plan	01	A1	what is planned ?	50	0.7132473025392306	28.0	19.0
plan	01	A1	what does something plan for ?	50	0.7043948002379993	3.0	4.0
plan	01	A1	what is planned by someone?	50	0.6933393941825934	1.0	0.0
plan	01	A1	what is planned for ?	50	0.6534528813667826	2.0	0.0
plan	01	A1	what does something plan to do?	50	0.6451790695252672	6.0	2.0
plan	01	A1	what is planned somewhere?	50	0.6331217509172379	1.0	0.0
plan	01	A1	what does something plan on doing?	50	0.609451186912474	1.0	0.0
plan	01	A1	what is something planned for ?	50	0.33561976585925085	1.0	0.0
plan	01	A1	when does something plan something ?	50	0.19060830586681982	1.0	0.0
plan	01	A2	how is something planned for ?	2	0.3125	1.0	0.0
price	01	A0	what prices something ?	15	0.7705331705331706	0.0	2.0
price	01	A0	who prices something ?	15	0.753866503866504	0.0	9.0
price	01	A0	how is something priced ?	15	0.14603174603174604	0.0	3.0
price	01	A1	what is priced something ?	50	0.5989980607627665	4.0	0.0
price	01	A1	who is priced ?	50	0.4262444300797241	0.0	1.0
price	01	A1	what is priced ?	50	0.3399135124135125	1.0	78.0
price	01	A1	what does something price ?	50	0.26798862248862254	0.0	4.0
price	01	A1	what prices ?	50	0.22374492174492175	0.0	1.0
price	01	A2	how is something priced ?	50	0.6853008757526001	0.0	8.0
price	01	A2	how does something price something ?	50	0.5668033671134357	0.0	2.0
price	01	A2	what is something priced ?	50	0.5333416028416029	1.0	0.0
